0.027531191356444856, 0.9401748738710684
0.10173837761901379, 0.923843094363127
0.19045147200064133, 0.906603993771411
0.2245658464128567, 0.8975307829336656
0.26422071863119034, 0.8857356088445969
0.29619704930144203, 0.8748477558393026
0.3307302736694098, 0.8625989212083465
0.3703772854328098, 0.8476281233260669
0.5161438075674275, 0.7795790420429775
0.564724787824033, 0.7537203911554036
0.6644301669693595, 0.6951981812519467
0.7240775448504675, 0.6579980168171912
0.7666789647468016, 0.6298710632201808
0.8050188951469422, 0.6040124123326069
0.8331346195226187, 0.5849586695733419
0.854859794037205, 0.5699878716910622
0.8893626995075713, 0.54549020242915
0.945587410726124, 0.5046607536592964
0.9813704474285484, 0.4801630843973842
