0.050805347706368215, 0.6774598023525977
0.07896823481164678, 0.6812113107735325
0.10713112191692536, 0.6824948019300843
0.13529400902220393, 0.6861229094877996
0.1621767648954244, 0.6788580807477578
0.18905952076864485, 0.6656206502279085
0.21722240787392344, 0.6543172533361061
0.24538529497920197, 0.6405458391799213
0.27354818208448056, 0.6266510241605168
0.30171106918975915, 0.6086839806548803
0.32987395629503774, 0.5881255190216417
0.3580368434003163, 0.5702818763792241
0.38619973050559486, 0.5544126475483133
0.41436261761087345, 0.5297819574288423
0.442525504716152, 0.5097170992484805
0.47068839182143063, 0.4902692453842139
0.4988512789267091, 0.4665023613072774
0.5270141660319877, 0.44594389967403814
0.5551770531372663, 0.424028028545389
0.5833399402425449, 0.4037163686385885
0.6115028273478235, 0.3819238983731581
0.639665714453102, 0.36037822983416623
0.6678286015583806, 0.341053776833119
0.6959914886636591, 0.3186443022515928
0.7241543757689377, 0.2989496466608883
0.7523172628742163, 0.2786379867540878
0.7804801499794949, 0.2600539389323555
0.8086430370847735, 0.24159329197384238
0.8368059241900521, 0.22498365796361663
0.8649688112953307, 0.20751021791085678
0.8931316984006091, 0.1912707864902885
0.9212945855058877, 0.17688236801800739
0.9494574726111664, 0.16150674263997322
0.977620359716445, 0.15032674661139067
